structpayload_utctimestamp,structpayload_unique_visitor_session_id,structpayload_sessionId,structpayload_objectType,structpayload_objectId,structpayload_sourceType,structpayload_eventname,structPayload_metadata_page_title,structPayload_metadata_page_host,structPayload_metadata_page_hostname,structPayload_metadata_page_port,structPayload_metadata_page_protocol,structPayload_metadata_page_origin,structPayload_metadata_page_pathname,structPayload_metadata_page_hash,structPayload_metadata_page_search,structPayload_metadata_page_href
2018-06-28T19:32:43.660772Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T19:32:48.215925Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,page,/strikeiron.html,Website,visited_with,StrikeIron | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/strikeiron.html,#fbid=zQy4BPaMcWC,,https://www.informatica.com/strikeiron.html#fbid=zQy4BPaMcWC
2018-06-28T19:32:43.660772Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,session,,Reactful,created_new,,,,,,,,,,
2018-06-28T19:32:56.547156Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,country,CA,Website,visited_with,,,,,,,,,,
2018-06-28T19:32:56.547156Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,referer,www.google.ca,Website,visited_with,,,,,,,,,,
2018-06-28T19:32:43.660772Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T19:32:47.762625Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,referer,www.google.ca,Website,visited_with,,,,,,,,,,
2018-06-28T19:32:56.231545Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-28T19:32:47.762625Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-28T19:32:56.547156Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T19:32:47.762625Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-28T19:32:43.660772Z,sCOYu2DEYYZKl8hJYZ7Dw0,01wpOICbKSccSan4esGeEt,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-04T18:17:02.674840Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,device,mobile,Website,visited_with,,,,,,,,,,
2018-06-04T18:17:02.674840Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,type,new,Website,visited_with,,,,,,,,,,
2018-06-04T18:17:02.674840Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,region,CA-ON,Website,visited_with,,,,,,,,,,
2018-06-04T18:17:02.674840Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,session,,Reactful,created_new,,,,,,,,,,
2018-06-04T18:17:02.674840Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,referer,guestportal.informatica.com,Website,visited_with,,,,,,,,,,
2018-06-04T18:17:04.121990Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,goal,1,Reactful,completed_with,Enterprise Cloud Data Management | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/,,,https://www.informatica.com/
2018-06-04T18:17:02.674840Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,country,CA,Website,visited_with,,,,,,,,,,
2018-06-04T18:17:02.674840Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,goal,1000001,Reactful,visited,,,,,,,,,,
2018-06-04T18:17:04.112560Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,page,/,Website,visited_with,Enterprise Cloud Data Management | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/,,,https://www.informatica.com/
2018-06-04T18:17:02.674840Z,VP59Mmq7xiBPqZz0SSSVO1,01x7rlTc27RWWaQbIOsLNd,goal,1,Reactful,visited_with,,,,,,,,,,
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,device,desktop,Website,visited_with,,,,,,,,,,
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,region,US-CA,Website,visited_with,,,,,,,,,,
2018-07-04T00:04:17.851420Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,page,/ipaas-magic-quadrant.html,Website,visited_with,Gartner Magic Quadrant for Enterprise iPaaS 2018 | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/ipaas-magic-quadrant.html,#fbid=mhdeIMbA1bG,,https://www.informatica.com/ipaas-magic-quadrant.html#fbid=mhdeIMbA1bG
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,type,new,Website,visited_with,,,,,,,,,,
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,country,US,Website,visited_with,,,,,,,,,,
2018-07-04T00:04:16.622310Z,I8SPEQWYDqFakh526y2KwL,01xmelUYm1VmuH1x26oPPy,session,,Reactful,created_new,,,,,,,,,,
2018-06-16T11:09:20.054810Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,page,/products/data-integration/powercenter.html,Website,visited_with,PowerCenter: Enterprise Data Integration Platform | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/products/data-integration/powercenter.html,,,https://www.informatica.com/products/data-integration/powercenter.html
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,country,KZ,Website,visited_with,,,,,,,,,,
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,referer,www.google.kz,Website,visited_with,,,,,,,,,,
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,region,KZ-?,Website,visited_with,,,,,,,,,,
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,session,,Reactful,created_new,,,,,,,,,,
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,type,new,Website,visited_with,,,,,,,,,,
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-16T11:09:19.278160Z,zmAoNu7UVADZOi1FZfkT2C,01y7mXEWGSRQhlYJYKk00q,device,desktop,Website,visited_with,,,,,,,,,,
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,device,desktop,Website,visited_with,,,,,,,,,,
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,session,,Reactful,created_new,,,,,,,,,,
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,country,US,Website,visited_with,,,,,,,,,,
2018-07-03T23:19:52.934530Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,page,/solutions.html,Website,visited_with,Industry-Leading Data Management Solutions | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/solutions.html,,,https://www.informatica.com/solutions.html
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,type,new,Website,visited_with,,,,,,,,,,
2018-07-03T23:19:51.926300Z,rrT4c9InOvgEWam20hgfqd,01yR0LltPhZZlerqMLCp8E,region,US-CA,Website,visited_with,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,type,new,Website,visited_with,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,region,US-IL,Website,visited_with,,,,,,,,,,
2018-06-07T12:37:36.209060Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,page,/products.html,Website,visited_with,Enterprise Data Management Tools for Business Intelligence | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/products.html,#fbid=tcRwRC-bLte,,https://www.informatica.com/products.html#fbid=tcRwRC-bLte
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,session,,Reactful,created_new,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,goal,1000001,Reactful,visited,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,goal,1,Reactful,visited_with,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,country,US,Website,visited_with,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,goal,9000001,Reactful,visited_with,,,,,,,,,,
2018-06-07T12:37:35.574410Z,rJMYFJpl5xJxs7tRuZZyzk,01ySqUc2WK9EsPvqbi4ktK,goal,7000001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,referer,l.facebook.com,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,device,mobile,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,referer,l.facebook.com,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,device,mobile,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,type,returning,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,country,US,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,region,US-NY,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,region,US-NY,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,session,,Reactful,created_new,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,12010001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,country,US,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-29T20:54:06.498375Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,type,returning,Website,visited_with,,,,,,,,,,
2018-06-29T20:54:07.236363Z,0ZCYbNDq1DwbwXY0aTWVpp,01yUIdr2fxxXXGigLLwjHM,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-21T03:10:11.250887Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,goal,6020001,Reactful,visited_without,,,,,,,,,,
2018-06-21T03:10:11.250887Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,goal,3030001,Reactful,visited_without,,,,,,,,,,
2018-06-21T03:10:11.250887Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,goal,9010001,Reactful,visited_without,,,,,,,,,,
2018-06-21T03:10:11.250887Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,session,,Reactful,created_new,,,,,,,,,,
2018-06-21T03:10:11.250887Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,goal,4000001,Reactful,visited_without,,,,,,,,,,
2018-06-21T03:10:12.102069Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,page,/about-us/claire.html,Website,visited_without,CLAIRE Engine | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/about-us/claire.html,#fbid=Uw5W6LbCdm7,,https://www.informatica.com/about-us/claire.html#fbid=Uw5W6LbCdm7
2018-06-21T03:10:11.250887Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,country,US,Website,visited_without,,,,,,,,,,
2018-06-21T03:10:11.250887Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,device,desktop,Website,visited_without,,,,,,,,,,
2018-06-21T03:10:11.250887Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,type,new,Website,visited_without,,,,,,,,,,
2018-06-21T03:10:11.250887Z,XKLLz8CC0YjbBQHsex6F08,01yXgTCR0HVFjMdFOvtIpq,region,US-OR,Website,visited_without,,,,,,,,,,
2018-06-18T16:35:57.287570Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:35:56.814370Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,country,US,Website,visited_with,,,,,,,,,,
2018-06-18T16:37:14.651020Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,region,US-CA,Website,visited_with,,,,,,,,,,
2018-06-18T16:37:14.885910Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:37:15.119050Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,page,/about-us/news/news-releases/2011/05/20110509-informatica-to-deliver-the-power-of-hadoop-with-emc.html,Website,visited_with,Informatica To Deliver The Power Of Hadoop With EMC | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/about-us/news/news-releases/2011/05/20110509-informatica-to-deliver-the-power-of-hadoop-with-emc.html,#fbid=Y-HNqW85iR3,,https://www.informatica.com/about-us/news/news-releases/2011/05/20110509-informatica-to-deliver-the-power-of-hadoop-with-emc.html#fbid=Y-HNqW85iR3
2018-06-18T16:35:57.538340Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,page,/potential-at-work/emc-data-architecture-delivers-business-value.html,Website,visited_with,EMC data architecture delivers business value | Informatica US,www.informatica.com,www.informatica.com,,https:,https://www.informatica.com,/potential-at-work/emc-data-architecture-delivers-business-value.html,#fbid=Y-HNqW85iR3,,https://www.informatica.com/potential-at-work/emc-data-architecture-delivers-business-value.html#fbid=Y-HNqW85iR3
2018-06-18T16:35:56.814370Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:35:57.287570Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:37:14.885910Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,type,returning,Website,visited_with,,,,,,,,,,
2018-06-18T16:35:56.814370Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,region,US-CA,Website,visited_with,,,,,,,,,,
2018-06-18T16:37:14.651020Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:35:56.814370Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-18T16:37:14.885910Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:37:14.651020Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:37:14.885910Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:35:57.287570Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,region,US-CA,Website,visited_with,,,,,,,,,,
2018-06-18T16:35:57.287570Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-18T16:35:57.287570Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,type,returning,Website,visited_with,,,,,,,,,,
2018-06-18T16:37:14.885910Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:35:56.814370Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:35:56.814370Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,type,returning,Website,visited_with,,,,,,,,,,
2018-06-18T16:35:56.814370Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:37:14.885910Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-18T16:37:14.885910Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,country,US,Website,visited_with,,,,,,,,,,
2018-06-18T16:37:14.885910Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,region,US-CA,Website,visited_with,,,,,,,,,,
2018-06-18T16:35:57.287570Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:37:14.651020Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:37:14.651020Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,country,US,Website,visited_with,,,,,,,,,,
2018-06-18T16:35:56.814370Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,session,,Reactful,created_new,,,,,,,,,,
2018-06-18T16:37:14.651020Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:37:14.651020Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-18T16:35:57.287570Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-18T16:37:14.651020Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,type,returning,Website,visited_with,,,,,,,,,,
2018-06-18T16:35:57.287570Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,country,US,Website,visited_with,,,,,,,,,,
2018-06-18T16:35:56.814370Z,1D5OGI6Z4X2B7ho88cuFRh,01yd4RhfPTpR6nFn55OO1Y,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,device,desktop,Website,visited_with,,,,,,,,,,
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,country,IN,Website,visited_with,,,,,,,,,,
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,goal,6020001,Reactful,visited_with,,,,,,,,,,
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,type,new,Website,visited_with,,,,,,,,,,
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,goal,4000001,Reactful,visited_with,,,,,,,,,,
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,goal,9010001,Reactful,visited_with,,,,,,,,,,
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,region,IN-MH,Website,visited_with,,,,,,,,,,
2018-06-29T18:08:40.321307Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,page,/,Website,visited_with,Enterprise Cloud Data Management | Informatica US,informatica-prod-62.adobecqms.net,informatica-prod-62.adobecqms.net,,http:,http://informatica-prod-62.adobecqms.net,/,#fbid=4QFf3y9Z-n1,,http://informatica-prod-62.adobecqms.net/#fbid=4QFf3y9Z-n1
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,goal,3030001,Reactful,visited_with,,,,,,,,,,
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,reaction,10001,Reactful,visited,,,,,,,,,,
2018-06-29T18:08:38.981903Z,KrkWoWJygSSgnxGVAo1rP1,01yopXDjzNc9FpstOoOd2Q,goal,12010001,Reactful,visited_with,,,,,,,,,,
